taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
855	6.32455532033676	0.529150262212918	1.3520536170951456	10.513779971646771	7.0	0.55	1.6195237378490135	12.095131716320704	spindle	['4.0', ' 10.0']	['0.4', ' 0.7']	Fusobacterium simiae	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
856	1.1832159566199232	0.4582575694955839	0.1699580584975501	1.7034270439089167	1.35	0.5	0.2323469566717451	2.1205750411731104	rod	['0.7', ' 2.0']	['0.3', ' 0.7']	Fusobacterium varium	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
858	2.449489742783178	0.7483314773547882	0.9676307326562682	5.758634455116962	2.75	0.75	1.1044661672776617	6.4795348480289485	rod	['1.5', ' 4.0']	['0.7', ' 0.8']	Fusobacterium necrogenes	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
859	1.8	0.5916079783099616	0.4405919306518683	3.345464301234634	1.8	0.6	0.4523893421169302	3.392920065876977	rod	['1.8', ' 1.8']	['0.5', ' 0.7']	Fusobacterium necrophorum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
860	5.2915026221291805	0.7071067811865476	1.985408159304888	11.754763358538996	5.5	0.75	2.3193789512830896	12.959069696057895	rod	['4.0', ' 7.0']	['0.5', ' 1.0']	Fusobacterium periodonticum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
2087	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	spherical	['0.5', ' 0.5']	['0.5', ' 0.5']	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2088	1.0488088481701516	1.0488088481701516	0.604070531612409	3.455751918948773	1.275	1.275	1.08524845596703	5.107051557491906	spherical	['0.55', ' 2.0']	['0.55', ' 2.0']	Anaeroplasma bactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2089	1.0488088481701516	1.0488088481701516	0.604070531612409	3.455751918948773	1.275	1.275	1.08524845596703	5.107051557491906	spherical	['0.55', ' 2.0']	['0.55', ' 2.0']	Anaeroplasma varium	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2090	1.0488088481701516	1.0488088481701516	0.604070531612409	3.455751918948773	1.275	1.275	1.08524845596703	5.107051557491906	spherical	['0.55', ' 2.0']	['0.55', ' 2.0']	Anaeroplasma intermedium	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2094	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis arginini	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2095	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma capricolum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2096	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma gallisepticum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2097	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	flask	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma genitalium	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2098	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma hominis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2099	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma hyopneumoniae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2100	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma hyorhinis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2104	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	rod	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma pneumoniae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2107	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis pulmonis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2109	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis synoviae	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2110	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis agalactiae	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2111	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	filament	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma arthritidis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2113	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis californica	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2114	0.2449489742783178	0.2449489742783178	0.007695298980971101	0.1884955592153875	0.25	0.25	0.0081812308687234	0.196349540849362	spherical	['0.2', ' 0.3']	['0.2', ' 0.3']	Entomoplasma ellychniae	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2115	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	filament	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis fermentans	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2118	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	flask	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma mobile	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2119	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma muris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2120	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	filament	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma neurolyticum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2121	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma orale	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2122	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	flask	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma pirum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2123	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma putrefaciens	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2124	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma salivarium	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2125	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma sualvi	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2127	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma collis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2128	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma flocculare	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2130	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	spherical	['0.5', ' 0.5']	['0.5', ' 0.5']	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2133	2.82842712474619	0.1414213562373095	0.0436883488918906	1.2566370614359172	3.0	0.15	0.0521308030955056	1.4137166941154071	helical	['2.0', ' 4.0']	['0.1', ' 0.2']	Spiroplasma citri	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2134	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma melliferum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2136	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma monobiae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2137	5.477225575051663	0.12247448713915889	0.06404608742107588	2.1074444193122197	6.5	0.125	0.0792556740407581	2.552544031041707	helical	['3.0', ' 10.0']	['0.1', ' 0.15']	Spiroplasma apis	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2139	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma clarkii	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2141	0.3872983346207417	0.3872983346207417	0.030418340069802003	0.471238898038469	0.4	0.4	0.0335103216382911	0.5026548245743669	spherical	['0.3', ' 0.5']	['0.3', ' 0.5']	Spiroplasma ixodetis	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2143	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma gladiatoris	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2144	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma mirum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2145	3.4322004603461025	0.12649110640673522	0.0426004582999741	1.3638999367685751	3.45	0.13	0.0452174666618935	1.4090043051350225	helical	['3.1', ' 3.8']	['0.1', ' 0.16']	Spiroplasma taiwanense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2148	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma laidlawii	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2149	1.1066819197003215	0.34086580994024984	0.08114396663606813	1.1851030875210384	1.95	0.35	0.13692107981895515	1.9006635554218247	spherical	['0.3', ' 0.5', '2.0', ' 5.0']	['0.3', ' 0.5', '0.3', ' 0.3']	Mesoplasma entomophilum	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2150	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma modicum	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2151	0.9013344775740001	0.27761735441429225	0.04383749620303761	0.7861084558398	1.88	0.28	0.12476730503976746	1.7555219748259763	spherical	['0.22', ' 0.3', '2.0', ' 5.0']	['0.22', ' 0.3', '0.3', ' 0.3']	Mesoplasma florum	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2333	1.0	0.5477225575051662	0.1926014199476435	1.7207211628636432	1.25	0.55	0.2534218073895767	2.159844949342983	rod	['0.5', ' 2.0']	['0.5', ' 0.6']	Propionigenium modestum	Propionigenium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
2736	1.949358868961793	0.8944271909999159	1.0374899075603423	5.477553959507076	2.4	0.9	1.3359622759390597	6.785840131753953	rod	['1.0', ' 3.8']	['0.8', ' 1.0']	Verrucomicrobium spinosum	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
