	name	shape	length	width	volume	surface
92	Brachyspira alvinipulli	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
93	Brachyspira hyodysenteriae	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
94	Brachyspira innocens	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
95	Brachyspira intermedi	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
96	Brachyspira murdochii	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
97	Brachyspira pilosicoli	helical	4.69041575982343	0.28284271247461906	0.2887836699493171	4.167793630437726
98	Brevinema andersonii	helical	4.47213595499958	0.2449489742783178	0.20689679244073622	3.4414423257272855
99	Leptospira interrogans	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
100	Leptospira alexanderi	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
101	Leptospira biflexa	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
102	Leptospira borgpetersenii	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
103	Leptospira broomii	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
104	Leptospira fainei	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
105	Leptospira inadai	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
106	Leptospira kirschneri	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
107	Leptospira licerasiae	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
108	Leptospira meyeri	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
109	Leptospira noguchii	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
110	Leptospira santarosai	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
111	Leptospira weilii	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
112	Leptospira wolbachii	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
113	Leptospira genomospecies	rod	8.48528137423857	0.1	0.06638144468457634	2.6657297628950194
114	Leptonema illini	rod	16.522711641858304	0.14142135623730953	0.25879766706753005	7.340847364572287
115	Turneriella parva	helical	5.123475382979799	0.3	0.3550885505698165	4.828761787205247
116	Mycoplasma adleri	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
117	Mycoplasma agalactiae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
118	Mycoplasma agassizii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
119	Mycoplasma alkalescens	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
120	Mycoplasma alligatoris	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
121	Mycoplasma alvi	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
122	Mycoplasma amphoriforme	flask	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
123	Mycoplasma anatis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
124	Mycoplasma anseris	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
125	Mycoplasma arginini	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
126	Mycoplasma arthritidis	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
127	Mycoplasma auris	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
128	Mycoplasma bovis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
129	Mycoplasma bovoculi	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
130	Mycoplasma buccale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
131	Mycoplasma buteonis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
132	Mycoplasma californicum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
133	Mycoplasma canadense	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
134	Mycoplasma canis	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
135	Mycoplasma capricolum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
136	Mycoplasma cavipharyngis	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
137	Mycoplasma cloacale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
138	Mycoplasma collis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
139	Mycoplasma columbinasale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
140	Mycoplasma columbinum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
141	Mycoplasma columborale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
142	Mycoplasma conjunctivae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
143	Mycoplasma cottewii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
144	Mycoplasma cricetuli	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
145	Mycoplasma crocodyli	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
146	Mycoplasma cynos	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
147	Mycoplasma dispar	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
148	Mycoplasma edwardii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
149	Mycoplasma elephantis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
150	Mycoplasma equirhinis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
151	Mycoplasma falconis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
152	Mycoplasma fastidiosum	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
153	Mycoplasma faucium	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
154	Mycoplasma felifaucium	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
155	Mycoplasma felis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
156	Mycoplasma fermentans	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
157	Mycoplasma flocculare	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
158	Mycoplasma gallinaceum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
159	Mycoplasma gallinarum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
160	Mycoplasma gallisepticum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
161	Mycoplasma gallopavonis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
162	Mycoplasma genitalium	flask	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
163	Mycoplasma glycophilum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
164	Mycoplasma gypis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
165	Mycoplasma haemocanis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
166	Mycoplasma haemofelis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
167	Mycoplasma haemomuris	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
168	Mycoplasma hominis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
169	Mycoplasma hyopneumoniae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
170	Mycoplasma hyorhinis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
171	Mycoplasma hyosynoviae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
172	Mycoplasma iguanae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
173	Mycoplasma imitans	oval	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
174	Mycoplasma lagogenitalium	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
175	Mycoplasma leonicaptivi	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
176	Mycoplasma leopharyngis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
177	Mycoplasma lipofaciens	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
178	Mycoplasma maculosum	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
179	Mycoplasma meleagridis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
180	Mycoplasma microti	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
181	Mycoplasma moatsii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
182	Mycoplasma mobile	flask	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
183	Mycoplasma molare	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
184	Mycoplasma mucosicanis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
185	Mycoplasma muris	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
186	Mycoplasma mustelae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
187	Mycoplasma neurolyticum	filament	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
188	Mycoplasma orale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
189	Mycoplasma ovis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
190	Mycoplasma oxoniensis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
191	Mycoplasma penetrans	flask	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
192	Mycoplasma phocicerebrale	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
193	Mycoplasma phocidae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
194	Mycoplasma phocirhinis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
195	Mycoplasma pirum	flask	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
196	Mycoplasma pneumoniae	rod	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
197	Mycoplasma primatum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
198	Mycoplasma pullorum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
199	Mycoplasma pulmonis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
200	Mycoplasma putrefaciens	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
201	Mycoplasma salivarium	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
202	Mycoplasma spermatophilum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
203	Mycoplasma spumans	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
204	Mycoplasma sturni	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
205	Mycoplasma sualvi	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
206	Mycoplasma subdolum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
207	Mycoplasma suis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
208	Mycoplasma synoviae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
209	Mycoplasma testudineum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
210	Mycoplasma verecundum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
211	Mycoplasma wenyonii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
212	Mycoplasma yeatsii	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
213	Mycoplasma coccoides	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
214	Mycoplasma haematoparvum	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
215	Mycoplasma haemobos	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
216	Mycoplasma haemodidelphidis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
217	Mycoplasma haemolamae	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
218	Mycoplasma haemominutum	spherical	0.4242640687119285	0.4242640687119285	0.0399859464434253	0.5654866776461628
219	Mycoplasma ravipulmonis	spherical	0.65	0.65	0.14379331374868284	1.3273228961416876
220	Mycoplasma turicensis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
221	Mycoplasma haemotarandirangiferis	rod	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
222	Mycoplasma insons	rod	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
223	Mycoplasma vulturis	spherical	0.4898979485566356	0.15811388300841897	0.008584270781860219	0.24334672055841672
224	Ureaplasma urealyticum	spherical	0.5	0.5	0.06544984694978735	0.7853981633974483
225	Ureaplasma canigenitalium	spherical	0.5	0.5	0.06544984694978735	0.7853981633974483
226	Ureaplasma cati	spherical	0.675	0.675	0.16103116718908309	1.4313881527918495
227	Ureaplasma diversum	spherical	0.5	0.5	0.06544984694978735	0.7853981633974483
228	Ureaplasma felinum	spherical	0.8	0.8	0.26808257310632905	2.0106192982974678
229	Ureaplasma gallorale	spherical	0.5	0.5	0.06544984694978735	0.7853981633974483
230	Ureaplasma parvum	spherical	0.5	0.5	0.06544984694978735	0.7853981633974483
231	Entomoplasma ellychniae	spherical	0.2449489742783178	0.2449489742783178	0.007695298980971183	0.18849555921538758
232	Entomoplasma freundtii	spherical	0.6	0.6	0.11309733552923255	1.1309733552923256
233	Entomoplasma lucivorax	spherical	0.2449489742783178	0.2449489742783178	0.007695298980971183	0.18849555921538758
234	Entomoplasma luminosum	spherical	0.2449489742783178	0.2449489742783178	0.007695298980971183	0.18849555921538758
235	Entomoplasma melaleucae	spherical	0.22360679774997896	0.22360679774997896	0.005854012275867271	0.15707963267948966
236	Entomoplasma somnilux	spherical	0.2449489742783178	0.2449489742783178	0.007695298980971183	0.18849555921538758
237	Mesoplasma florum	spherical	0.2569046515733026	0.2569046515733026	0.008877987426613065	0.2073451151369264
238	Mesoplasma chauliocola	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
239	Mesoplasma coleopterae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
240	Mesoplasma corruscae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
241	Mesoplasma entomophilum	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
242	Mesoplasma grammopterae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
243	Mesoplasma lactucae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
244	Mesoplasma photuris	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
245	Mesoplasma seiffertii	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
246	Mesoplasma syrphidae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
247	Mesoplasma tabanidae	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
248	Spiroplasma citri	helical	2.8284271247461903	0.14142135623730953	0.04368834889189062	1.2566370614359175
249	Spiroplasma apis	helical	5.477225575051661	0.1224744871391589	0.06404608742107591	2.1074444193122175
250	Spiroplasma atrichopogonis	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
251	Spiroplasma cantharicola	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
252	Spiroplasma chinense	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
253	Spiroplasma clarkii	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
254	Spiroplasma corruscae	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
255	Spiroplasma diminutum	helical	1.4142135623730951	0.14142135623730953	0.02147393420109878	0.6283185307179587
256	Spiroplasma floricola	helical	3.1622776601683795	0.17320508075688773	0.0731490624702951	1.7207211628636427
257	Spiroplasma gladiatoris	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
258	Spiroplasma helicoides	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
259	Spiroplasma insolitum	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
260	Spiroplasma ixodetis	spherical	0.3872983346207417	0.3872983346207417	0.03041834006980209	0.471238898038469
261	Spiroplasma kunkelii	helical	5.477225575051661	0.1224744871391589	0.06404608742107591	2.1074444193122175
262	Spiroplasma lampyridicola	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
263	Spiroplasma leptinotarsae	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
264	Spiroplasma leucomae	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
265	Spiroplasma litorale	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
266	Spiroplasma melliferum	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
267	Spiroplasma mirum	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
268	Spiroplasma monobiae	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
269	Spiroplasma montanense	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
270	Spiroplasma penaei	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
271	Spiroplasma phoeniceum	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
272	Spiroplasma sabaudiense	helical	3.4322004603461025	0.12649110640673517	0.04260045829997415	1.3638999367685745
273	Spiroplasma tabanidicola	helical	3.872983346207417	0.14142135623730953	0.060096199649911135	1.7207211628636432
