	name	shape	length	width	volume	surface
23	Corynebacterium glutamicum	rods	1.7320508075688772	0.8366600265340756	0.7989187083031155	4.55260027262307
24	Corynebacterium jeikeium	rods	2.0	0.5	0.35997415822383044	3.141592653589793
25	Corynebacterium massiliense	rods	0.6000000000000001	0.458257569495584	0.07376614284694177	0.8637951682675445
26	Corynebacterium mycetoides	rods	1.7320508075688772	0.3872983346207417	0.18884325844144845	2.107444419312218
27	Corynebacterium pilosum	rods	1.3	0.5	0.222529479629277	2.0420352248333655
28	Corynebacterium pseudodiphtheriticum	rods	1.0	0.3872983346207417	0.10260055447471621	1.2167336027920836
29	Corynebacterium pseudotuberculosis	rods	1.7320508075688772	0.5477225575051661	0.3650868278811078	2.9803764797388297
30	Corynebacterium renale	rods	3.0	0.7	1.0647381101791404	6.5973445725385655
31	Corynebacterium striatum	rods	2.449489742783178	0.3535533905932738	0.22890808550389544	2.7206990463513265
32	Corynebacterium timonense	rods	1.1224972160321824	0.4898979485566356	0.18080454452981723	1.7275903365350889
33	Corynebacterium variabile	rods	2.2135943621178655	0.938083151964686	1.3138077494302345	6.523628911694573
34	Mycobacterium tuberculosis	rods	2.0	0.4242640687119285	0.2627503656013687	2.66572976289502
35	Mycobacterium haemophilum	rods	2.116601048851672	0.529150262212918	0.42667614127939196	3.5185837720205675
36	Mycobacteirum avium	coccus-bacilli	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179587
37	Mycobacterium shottsii	coccus-bacilli	0.8944271909999159	0.4898979485566356	0.13781435762109268	1.376576930290914
38	Mycobacterium pseudohottsii	coccus-bacilli	0.8944271909999159	0.4898979485566356	0.13781435762109268	1.376576930290914
39	Mycobacterium interjectum	rods	1.1832159566199232	0.7745966692414834	0.4359040232598972	2.8793172275584817
40	Mycobacterium kubicae	rods	1.3228756555322954	0.3535533905932738	0.11830300613082849	1.4693454198173748
41	Mycobacterium heidelbergense	coccus-bacilli	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334
42	Mycobacterium genavense	coccus-bacilli	2.0	1.0	1.308996938995747	6.283185307179586
43	Mycobacteria celatum	rods	2.5495097567963922	0.3535533905932738	0.23872752741751613	2.831793349784744
44	Mycobacterium hiberniae	rods	1.3416407864998738	0.9	0.6626632361158683	3.793399954761992
45	Mycobacterium leprae	rods	2.8284271247461903	0.3872983346207417	0.31800705032697646	3.4414423257272864
46	Mycobacterium intermedium	coccus-bacilli	2.6	2.0	6.073745796940266	16.336281798666924
47	Mycobacterium cookii	rods	1.630950643030009	0.8	0.6857639228085355	4.0990260468085005
48	Mycobacterium shimoidei	rods	3.872983346207417	0.6	1.038511574748259	7.300401616752501
49	Mycobacterium fallaz	rods	1.0	0.5	0.16362461737446837	1.5707963267948966
50	Mycobacterium murale	rods	0.916515138991168	0.4472135954999579	0.12054981227445498	1.287669809921399
51	Mycobacterium austroafricanum	rods	3.4641016151377544	0.5	0.647449838112938	5.441398092702653
52	Mycobacterium vanbaallenii	rods	1.4	0.7	0.44898595007554115	3.078760800517997
53	Mycobacterium vaccae	rods	2.0	0.6324555320336759	0.5620879422793179	3.9738353063184406
54	Mycobacterium brumae	rods	2.23606797749979	0.3872983346207417	0.24822138237912622	2.720699046351327
55	Mycobacterium confluentis	coccus-bacilli	1.0908712114635715	0.6324555320336759	0.2764767099560147	2.167471267380155
56	Mycobacterium elephantis	coccus-bacilli	1.296148139681572	1.296148139681572	1.1401514526045566	5.277875658030852
57	Mycobacterium pulveris	rods	2.0	0.5	0.35997415822383044	3.141592653589793
58	Mycobacterium peregrinum	rods	2.449489742783178	0.5	0.44823126283580533	3.847649490485592
59	Mycobacterium poriferae	rods	2.32163735324878	1.3228756555322954	2.584892933986565	9.648577279230103
60	Mycobacterium fortuitum	rods	3.4641016151377544	0.7071067811865476	1.267789461964031	7.695298980971184
61	Mycobacterium alvei	rods	1.7320508075688772	0.5916079783099616	0.42191342082295796	3.2191745248034978
62	Mycobacterium porcinum	rods	3.0	0.5	0.5563236990731926	4.71238898038469
63	Mycobacterium fluoranthenivorans	rods	2.0	1.0	1.308996938995747	6.283185307179586
64	Mycobacterium diernhoferi	rods	3.4641016151377544	0.5	0.647449838112938	5.441398092702653
65	Mycobacterium cosmeticum	rods	1.5	0.55	0.3128175434965087	2.5918139392115798
66	Mycobacterium chelonae	rods	2.449489742783178	0.31622776601683794	0.18410365096944953	2.433467205584167
67	Mycobacterium abscessus	rods	1.5811388300841898	0.5	0.27773095983123447	2.4836470664490253
68	Mycobacterium salmoniphilum	bacilli	2.0	0.3872983346207417	0.22041027898433344	2.4334672055841673
69	Mycobacterium madagascariense	rods	1.3416407864998738	0.6	0.322791327711583	2.5289333031746613
70	Mycobacterium moriokaense	rods	3.4641016151377544	0.5	0.647449838112938	5.441398092702653
71	Mycobacterium hodleri	rods	2.0346989949375804	1.0	1.33624946589146	6.392195414762439
72	Nocardia arthritidis	rods	1.5427248620541512	0.5477225575051661	0.3204779529138825	2.6545993186124717
73	Nocardia asiatica	rods	1.5968719422671311	0.3872983346207417	0.17291787356072708	1.9429677515122787
74	Nocardia higonensis	rods	1.374772708486752	0.6928203230275509	0.4312147314772842	2.992274237543789
75	Niocardia pneumoniae	rods	0.812403840463596	0.3872983346207417	0.08049990260067025	0.9884790517293963
76	Niocardia shimofusensis	rods	1.2369316876852983	0.5916079783099616	0.2858104442261246	2.2989504467872623
77	Niocardia terpenica	rods	0.916515138991168	0.31622776601683794	0.06370410713413195	0.9105200545246142
78	Niocardia thailandica	rods	1.1313708498984762	0.4898979485566356	0.18247718510771688	1.7412473896648493
79	Nocardia uniformis	rods	1.2409673645990857	0.8774964387392122	0.5735926030715142	3.421019862381942
80	Nocardia vermiculata	rods	0.8366600265340756	0.529150262212918	0.14520240938751008	1.3908423572114539
81	Nocardia vinacea	rods	1.2000000000000002	0.4898979485566356	0.1954134751345804	1.8468717554330842
82	Gordonia alkanivorans	rods	1.51657508881031	0.6708203932499369	0.4569727145084646	3.196097707381219
83	Gordonia paraffinivorans	rods	1.4142135623730951	0.3872983346207417	0.15139894014603772	1.7207211628636432
84	Gordonia rhizosphera	rods	0.6324555320336759	0.28284271247461906	0.03381450914563993	0.5619851784832582
85	Rhodococcus jostii	rods-coccus	2.258317958127243	0.31622776601683794	0.16908905411323114	2.243545908724752
86	Smaragdicoccus niigatensis	coccus	0.86	0.86	0.3330381428119515	2.323521926595011
87	Williamsia muralis	coccus	0.916515138991168	0.4472135954999579	0.12054981227445498	1.287669809921399
88	Segniliparis rugosus	rods	1.2111151885762146	0.4	0.13543806234413655	1.521932231632821
89	Tsukamurella paurometabola	rods	2.23606797749979	0.6324555320336759	0.6362508846654319	4.442882938158367
90	Rsukamurella spongiae	rods	2.5	1.0	1.7016960206944711	7.853981633974483
91	Acidothermus cellulolyticus	rods	10.0	0.4	1.2398819006167718	12.566370614359172
92	Blastococcus aggregatus	rods	2.1213203435596424	1.3416407864998738	2.3667126574632316	8.94112943921649
93	Blastococcus saxobsidens	coccus	1.3038404810405297	1.3038404810405297	1.1605717750621412	5.340707511102647
94	Modestobacter multiseptatus	rods-coccus	1.7435595774162693	1.7	2.671312343486641	9.31184173116203
95	Nakamurella multipartita	sphere	1.5491933384829668	1.5491933384829668	1.9467737644673337	7.539822368615504
96	Humicoccus flavidus	coccus	0.848528137423857	0.848528137423857	0.3198875715474024	2.261946710584651
97	Sporichthya polymorpha	hyphae	15.811388300841896	0.7745966692414834	7.329267839067867	38.47649490485592
98	Kineococcus aurantiacus	sphere	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
99	Kineococcus radiotolerans	coccus	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
100	Micrococcus antarcticus	sphere	0.5	0.5	0.06544984694978735	0.7853981633974483
101	Micrococcus endophyticus	sphere	0.5916079783099616	0.5916079783099616	0.10841782457704828	1.0995574287564276
102	Arthrobacter agilis	sphere	0.9797958971132712	0.9797958971132712	0.49249913478215573	3.015928947446201
103	Arthrobacter antarcticus	rods-coccus	1.8165902124584952	0.2449489742783178	0.08175714750015535	1.3979204810774084
104	Arthrobacter castelli	rods-coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
105	Arthrobacter chlorophenolicus	rods-coccus	2.0	0.5916079783099616	0.4955698020896896	3.71718255692737
106	Arthrobacter creatinolyticus	rods	2.244994432064365	0.6324555320336759	0.6390552130736992	4.460619068312845
107	Arthrobacter defluvii	rods-coccus	1.4142135623730951	0.5138093031466052	0.257718324212	2.282794586417092
108	Arthrobacter methylotrophus	rods-coccus	1.3	0.6	0.31101767270538955	2.4504422698000385
109	Arthrobacter monumenti	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
110	Arthrobacter nitroguajacolicus	rods-coccus	2.0	0.7745966692414834	0.8208044357977297	4.866934411168335
111	Arthrobacter parietis	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
112	Arthrobacter pigmenti	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
113	Arthrobacter protophormiae	rods	1.2649110640673518	0.6928203230275509	0.38979786727497034	2.753153860581828
114	Arthrobacter psychrolactophilus	coccus	0.5	0.5	0.06544984694978735	0.7853981633974483
115	Arthrobacter roseus	coccus	1.0	1.0	0.5235987755982988	3.141592653589793
116	Arthrobacter soli	rods	2.449489742783178	0.9	1.367446289941085	6.925769082874066
117	Arthrobacter stackebrandtii	rods-coccus	1.7320508075688772	0.7745966692414834	0.6945363536261896	4.214888838624436
118	Arthrobacter subterraneus	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
119	Arthrobacter sulfonivorans	sphere	0.7	0.7	0.17959438003021647	1.5393804002589986
120	Arthrobacter sulfureus	rods	1.3856406460551018	0.4898979485566356	0.2304059125258426	2.1325838103160155
121	Arthrobacter tecti	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
122	Arthrobacter tumbae	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
123	Arthrobacter uratoxydans	rods	2.23606797749979	0.9797958971132712	1.4397059680586963	6.882884651454571
124	Citricoccus muralis	coccus	1.0	1.0	0.5235987755982988	3.141592653589793
125	Kocuria rosea	sphere	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
126	Kocuria carniphila	coccus	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
127	Kocuria kristinae	sphere	0.8774964387392122	0.8774964387392122	0.35378116690510375	2.419026343264141
128	Kocuria palustris	sphere	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
129	Kocuria polaris	coccus	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
130	Kocuria rhizophila	sphere	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
131	Kocuria varians	sphere	1.161895003862225	1.161895003862225	0.8212951818846564	4.241150082346221
132	Nesterenkonia halobia	coccus	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753
133	Nesterenkonia jeotgali	coccus	0.6324555320336759	0.6324555320336759	0.13246117687728134	1.2566370614359175
134	Renibacterium salmoninarum	rods	1.224744871391589	0.5477225575051661	0.24555568271482825	2.1074444193122175
135	Rothia dentocarios	coccus	1.0	1.0	0.5235987755982988	3.141592653589793
136	Rothia amarae	sphere	0.7348469228349535	0.7348469228349535	0.20777307248622198	1.6964600329384885
137	Rothia mucilaginosa	coccus	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.6756634047000585
138	Zhihengliuella halotolerans	rods	1.7320508075688772	0.7745966692414834	0.6945363536261896	4.214888838624436
139	Beutenbergia cavernae	rods	1.760681686165901	0.6324555320336759	0.4869038766182477	3.4983295238371706
140	Georgenia muralis	rods	1.4142135623730951	0.7071067811865476	0.4628003060581633	3.1415926535897936
141	Brevibacteriu album	rods	4.47213595499958	1.8	9.853385834641339	25.289333031746615
142	Brevibacterium massiliense	rods	0.7483314773547882	0.3872983346207417	0.07295155515414144	0.910520054524614
143	Brevibacterium sandarakinum	coccus	0.9797958971132712	0.9797958971132712	0.49249913478215573	3.015928947446201
144	Cellulomonas flavigena	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
145	Cellulomonas biazotea	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
146	Cellulomonas bogoriensis	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
147	Cellulomonas cellasea	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
148	Cellulomonas composti	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
149	Cellulomonas denverensis	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
150	Cellulomonas fimi	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
151	Cellulomonas gelida	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
152	Cellulomonas hominis	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
153	Cellulomonas uda	rods	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813
154	Actinotalea fermentans	rods	1.0099504938362078	0.31622776601683794	0.07104250274330026	1.0033442325100168
155	Demequina aestuarii	rods	0.848528137423857	0.2958039891549808	0.05153672452726304	0.788533497873508
156	Oerskovia turbata	rods	1.1	0.4	0.12147491593880536	1.3823007675795091
157	Tropheryma whipplei	rods	1.5811388300841898	0.22360679774997896	0.059164170523292	1.1107207345395915
158	Brachybacterium faecium	rods	1.9364916731037085	0.6123724356957945	0.5102243530199517	3.7254705996735376
159	Brachybacterium muris	coccus	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.654866776461628
160	Brachybacterium nesterenkovii	coccus	0.7071067811865476	0.7071067811865476	0.1851201224232653	1.5707963267948968
161	Dermacoccus nishinomiyaensis	sphere	1.2000000000000002	1.2000000000000002	0.9047786842338607	4.523893421169303
162	Dermacoccus abyssi	coccus	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753
163	Dermacoccus barathri	coccus	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753
164	Dermacoccus profundi	coccus	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753
165	Demetria terragena	rods	1.5491933384829668	0.9797958971132712	0.9218146912893224	4.768602367582128
166	Kytococcus sedentarius	sphere	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018
167	Kytococcus schroeteri	sphere	1.284523257866513	1.284523257866513	1.1097484283266326	5.183627878423159
168	Kineosphaera limosa	coccus	2.449489742783178	2.449489742783178	7.695298980971182	18.849555921538755
169	Intrasporangium calvum	sphere	8.660254037844387	8.660254037844387	340.08738079391594	235.6194490192345
170	Humihabitans oryzae	hyphae	1.4832396974191326	0.5	0.2585085100828997	2.3298674684623473
171	Janibacter limosus	coccus	0.6	0.6	0.11309733552923255	1.1309733552923256
172	Janibacter corallicola	coccus	0.812403840463596	0.812403840463596	0.28074661306434245	2.0734511513692633
173	Janibacter hoylei	coccus	0.529150262212918	0.529150262212918	0.07757748023261672	0.8796459430051419
174	Knoellia sinensis	rods	2.765863337187866	0.6000000000000001	0.7254807669202312	5.21352956456565
175	Knoellia subterranea	rods	3.376388603226826	0.7745966692414834	1.4694122844550468	8.216330939260615
176	Kribbia dieselivorans	rods	1.224744871391589	0.4898979485566356	0.20007777350525077	1.8849555921538754
177	Orthinicoccus hortensis	coccus	1.019803902718557	1.019803902718557	0.5553267978063552	3.2672563597333855
178	Phycicoccus aerophilus	rods	1.284523257866513	0.8485281374238571	0.5664370036764584	3.4241918796256376
179	Phycicoccus cremeus	rods	1.7320508075688772	0.6324555320336759	0.47790922083162457	3.441442325727286
180	Phycicoccus dokdonensis	coccus	0.458257569495584	0.458257569495584	0.05038805148227342	0.6597344572538565
181	Serinicoccus marinus	coccus	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407
182	Terrabacter tumescens	rods	3.4641016151377544	0.848528137423857	1.7989595275992538	9.234358777165422
183	Terrabacter terrae	rods	6.0	2.0	16.755160819145562	37.69911184307752
184	Terracoccus luteus	oval	0.9539392014169457	0.9539392014169457	0.4545280720499899	2.858849314766712
185	Jonesia denitrificans	rods	2.449489742783178	0.3872983346207417	0.27336454175151836	2.98037647973883
186	Microbacterium aerolatum	rods	1.688194301613413	0.5916079783099616	0.4098577340923002	3.1376632053307816
187	Microbacterium aoyamense	rods	0.5656854249492381	0.3872983346207417	0.05143407403747446	0.6882884651454574
188	Microbacterium arborescens	rods	2.5	0.5	0.45814892864851153	3.9269908169872414
189	Microbacterium aurantiacum	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
190	Microbacterium awajiense	rods	0.916515138991168	0.6324555320336759	0.22170113431720745	1.821040109049228
191	Microbacterium chocolatum	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
192	Microbacterium deminutum	rods	0.6708203932499369	0.458257569495584	0.08544680627275472	0.9657523574410493
193	Microbacterium flavescens	rods	2.449489742783178	0.4898979485566356	0.4309367429343863	3.769911184307751
194	Microbacterium flavum	rods	0.8774964387392122	0.6324555320336759	0.2094430481107908	1.743513164715289
195	Microbacterium fluvii	rods	0.848528137423857	0.4898979485566356	0.1291625898498164	1.3059355422486367
196	Microbacterium halophilum	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
197	Microbacterium hominis	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
198	Microbacterium ketosireducens	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
199	Microbacterium kitamiense	rods	1.4142135623730951	0.6324555320336759	0.37805770537719596	2.809925892416291
200	Microbacterium lacus	rods	1.161895003862225	0.648074069840786	0.3120116190917215	2.3656004936205237
201	Microbacterium maritypicum	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
202	Microbacterium pumilum	rods	0.6928203230275509	0.34641016151377546	0.054413980927026526	0.7539822368615503
203	Microbacterium pygmaeum	rods	0.6708203932499369	0.34641016151377546	0.052340536393961225	0.7300401616752501
204	Microbacterium terregens	rods	2.23606797749979	0.6928203230275509	0.7559153982416447	4.866934411168334
205	Microbacterium terricola	rods	0.458257569495584	0.31622776601683794	0.02771264178965093	0.455260027262307
206	Microbacterium thalassium	rods	1.0954451150103321	0.31622776601683794	0.07775723458835204	1.0882796185405306
207	Agrococcus jenensis	rods	1.0908712114635715	0.8366600265340756	0.4464118142707981	2.8672949736829376
208	Agrococcus baldri	rods	1.3674794331177345	0.8366600265340756	0.5984851267582678	3.5943444688880297
209	Agrococcus citreus	rods-coccus	1.3674794331177345	0.8366600265340756	0.5984851267582678	3.5943444688880297
210	Agromyces luteolus	rods	2.1213203435596424	0.28284271247461906	0.12736264422720653	1.884955592153876
211	Agromyces mediolanus	rods	2.0493901531919194	0.4242640687119285	0.2697327340106021	2.731560163573842
212	Agromyces rhizospherae	rods	2.1213203435596424	0.28284271247461906	0.12736264422720653	1.884955592153876
213	Cryobacterium psychrophilum	pleomorphic-rods	1.3416407864998738	0.5916079783099616	0.314593861091114	2.4935618646198243
214	Frigoribacterium faeni	rods	1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769377
215	Leifsonia aquatica	rods	1.7320508075688772	0.4472135954999579	0.24865385553166358	2.433467205584167
216	Leifsonia naganoensis	rods	2.32379000772445	0.3872983346207417	0.2585558905933178	2.8274333882308142
217	Leifosonia poae	rods	2.23606797749979	0.4898979485566356	0.3907076879385588	3.4414423257272855
218	Leifosnia shinshuensis	rods	2.7386127875258306	0.34641016151377546	0.24722537824414112	2.98037647973883
219	Leifosnia xyli	rods	1.5491933384829668	0.2	0.04657494900929015	0.9733868822336669
220	Lefsonia xyli	rods	3.4641016151377544	0.4	0.41855668659706674	4.353118474162122
221	Leifsonia ginsengi	rods	1.7320508075688772	0.6928203230275509	0.5659054016410758	3.7699111843077513
222	Leifsonia kribbensis	rods	1.0816653826391969	0.6	0.24928501401213615	2.038891211845016
223	Leucobacter komagatae	rods	1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769377
224	Leucobacter chromiireducens	rods	1.058300524425836	0.4898979485566356	0.1687037532457012	1.628787789435081
225	Leocubacter tardus	rods	1.1313708498984762	0.4898979485566356	0.18247718510771688	1.7412473896648493
226	Microcella putealis	rods	1.1313708498984762	0.4	0.12541709320192218	1.4217225402106775
227	Microcella alkaliphila	rods	3.4641016151377544	0.3	0.2377943307010424	3.264838855621592
228	Mycetocola saprophilus	rods	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717078
229	Mycetocola lacteus	rods	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717078
230	Mycetocola tolaasinivorans	rods	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717078
231	Rathayibacter toxicus	rods	1.5	0.6708203932499369	0.45111459456906944	3.161166628968327
232	Rhodoglobus vestalii	rods	1.0954451150103321	0.17320508075688773	0.02445046791977898	0.596075295947766
233	Salinibactdrium xinjiangense	rods	1.794435844492636	0.6324555320336759	0.49750805820098554	3.5653962568840925
234	Subtercola boreus	rods	0.7745966692414834	0.2449489742783178	0.032654358593276915	0.596075295947766
235	Subtercola frigoramans	rods	1.161895003862225	0.34641016151377546	0.09862322806588221	1.2644666515873306
236	Yonghaparkia alkaliphilia	rods	0.916515138991168	0.28284271247461906	0.05166250063362516	0.814393894717541
237	Promicromonospora aerolata	rods-coccus	0.9486832980505138	0.3872983346207417	0.09655494795530509	1.1542948471456778
238	Promicromonospora vindobonensis	rods-coccus	0.9797958971132712	0.4242640687119285	0.11852240843576867	1.305935542248637
239	Isoptericola variabilis	coccus	0.25	0.25	0.008181230868723419	0.19634954084936207
240	Isoptericola dokdonensis	rods	1.8973665961010275	0.938083151964686	1.0952468075827202	5.591681924309634
241	Isoptericola hypogeus	coccus	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345
242	Xylanibacterium ulmoi	coccus	1.1	0.8	0.4188790204786391	2.7646015351590183
243	Xylanimicrobium pachnodae	rods	1.3416407864998738	0.4898979485566356	0.2221121343935814	2.0648653954363714
244	Xylanimonas cellulosilytica	coccus	1.1	0.8	0.4188790204786391	2.7646015351590183
245	Ruania albidiflava	coccus	0.6324555320336759	0.6324555320336759	0.13246117687728134	1.2566370614359175
246	Haloactinobacterium album	rods	0.648074069840786	0.34641016151377546	0.05019674591841024	0.7052858015123398
247	Propionibacterium propionicum	rods	3.872983346207417	0.2449489742783178	0.17866239092832692	2.98037647973883
248	Friedmanniella antarctica	coccus	1.0488088481701516	1.0488088481701516	0.604070531612409	3.455751918948773
249	Friedmanniella capsulata	coccus	0.848528137423857	0.848528137423857	0.3198875715474024	2.261946710584651
250	Friedmanniella lacustris	coccus	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.6756634047000585
251	Luteococcus japonicus	coccus	0.8366600265340756	0.8366600265340756	0.3066519158396975	2.199114857512855
252	Microlunatus phosphovorus	coccus	1.2649110640673518	1.2649110640673518	1.0596894150182508	5.02654824574367
253	Microlunatus aurantiacus	coccus	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.6756634047000585
254	Microlunatus ginsengisoli	coccus	0.6324555320336759	0.6324555320336759	0.13246117687728134	1.2566370614359175
255	Microlunatus panaciterrae	coccus	0.458257569495584	0.458257569495584	0.05038805148227342	0.6597344572538565
256	Microlunatus soli	coccus	1.224744871391589	1.224744871391589	0.9619123726213977	4.712388980384689
257	Propionicimonas paludicola	rods	1.0	1.0	0.5235987755982988	3.141592653589793
258	Nocardioides aquaticus	coccus	1.0	1.0	0.5235987755982988	3.141592653589793
259	Nocardioides aromaticivorans	rods	1.4142135623730951	0.5916079783099616	0.33454334480033293	2.6284449929116933
260	Nocardioides basaltis	rods	1.5491933384829668	0.8366600265340756	0.6983875640346097	4.071969473587704
261	Nocardioides dilutus	rods	4.0	0.5656854249492381	0.9579188978083781	7.108612701053387
262	Nocardioides dubius	rods	1.9364916731037085	0.8944271909999159	1.029405209964331	5.441398092702653
263	Nocardioides exalbidus	coccus	0.6928203230275509	0.6928203230275509	0.1741247389664849	1.5079644737231006
264	Nocardioides gingsengisoli	rods	0.9797958971132712	0.28284271247461906	0.05563854793022499	0.8706236948324246
265	Nocardioides halotolerans	rods	3.4	0.7348469228349535	1.338104491754604	7.849204960590608
266	Nocardioides islandensis	rods	3.7	0.5477225575051661	0.8287739322995764	6.366668302595478
267	Nocardioides jensenii	rods	2.8284271247461903	0.6928203230275509	0.9792295356747653	6.156239184776946
268	Nocardioides nitrophenolicus	rods	1.7320508075688772	0.6324555320336759	0.47790922083162457	3.441442325727286
269	Nocardioides plantarum	rods	1.3856406460551018	0.529150262212918	0.2659295530750401	2.303453782046785
270	Nocardioides pyridinolyticus	rods	1.3856406460551018	0.5477225575051661	0.28346585649056805	2.384301183791064
271	Nocardioides simplex	rods	1.7320508075688772	0.4472135954999579	0.24865385553166358	2.433467205584167
272	Nocardiodies tritolerans	rods	4.0	0.3872983346207417	0.45602972800356795	4.866934411168335
273	Aeromicrobium erythreum	rods	0.7745966692414834	0.5	0.11936677687411676	1.2167336027920836
274	Aeromicrobium fastidiosum	rods	1.8165902124584952	0.4472135954999579	0.2619332741986674	2.552241936948568
275	Aeromicrobium marinum	rods	0.9539392014169457	0.3872983346207417	0.0971741444829536	1.1606898813846434
