	Name	Date Modified	Shape	Length	Width	Diameter	Subspecies	File #	length_gmean	width_gmean	length_amean	width_amean	volume_gmean	surface_gmean	volume_amean	surface_amean	length_ranges	width_ranges	length_ranges_fix	width_ranges_fix
190	Mycoplasma oxoniensis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
191	Mycoplasma penetrans	07/05/2022	flask	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
192	Mycoplasma phocicerebrale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
193	Mycoplasma phocidae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
194	Mycoplasma phocirhinis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
195	Mycoplasma pirum	07/05/2022	flask	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
196	Mycoplasma pneumoniae	07/05/2022	rod	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
197	Mycoplasma primatum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
198	Mycoplasma pullorum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
199	Mycoplasma pulmonis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
200	Mycoplasma putrefaciens	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
201	Mycoplasma salivarium	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
202	Mycoplasma spermatophilum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
203	Mycoplasma spumans	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
204	Mycoplasma sturni	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
205	Mycoplasma sualvi	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
206	Mycoplasma subdolum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
207	Mycoplasma suis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
208	Mycoplasma synoviae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
209	Mycoplasma testudineum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
210	Mycoplasma verecundum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
211	Mycoplasma wenyonii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
212	Mycoplasma yeatsii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
213	Mycoplasma coccoides	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
214	Mycoplasma haematoparvum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
215	Mycoplasma haemobos	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
216	Mycoplasma haemodidelphidis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
217	Mycoplasma haemolamae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
218	Mycoplasma haemominutum	07/05/2022	spherical	0.3-0.6	0.3-0.6		No	10	0.42426406871192845	0.42426406871192845	0.44999999999999996	0.44999999999999996	0.03998594644342527	0.5654866776461627	0.04771293842639496	0.636172512351933	[0.3, 0.6]	[0.3, 0.6]	[0.3, 0.6]	[0.3, 0.6]
219	Mycoplasma ravipulmonis	07/05/2022	spherical	0.65	0.65		No	10	0.65	0.65	0.65	0.65	0.14379331374868284	1.3273228961416876	0.14379331374868284	1.3273228961416876	[0.65, 0.65]	[0.65, 0.65]	[0.65, 0.65]	[0.65, 0.65]
220	Mycoplasma turicensis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
221	Mycoplasma haemotarandirangiferis	07/05/2022	rod	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
222	Mycoplasma insons	07/05/2022	rod	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
223	Mycoplasma vulturis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
224	Ureaplasma urealyticum	07/05/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
225	Ureaplasma canigenitalium	07/05/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
226	Ureaplasma cati	07/05/2022	spherical	0.675	0.675		No	10	0.675	0.675	0.675	0.675	0.16103116718908309	1.4313881527918495	0.16103116718908309	1.4313881527918495	[0.675, 0.675]	[0.675, 0.675]	[0.675, 0.675]	[0.675, 0.675]
227	Ureaplasma diversum	07/05/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
228	Ureaplasma felinum	07/05/2022	spherical	0.8	0.8		No	10	0.8	0.8	0.8	0.8	0.26808257310632905	2.0106192982974678	0.26808257310632905	2.0106192982974678	[0.8, 0.8]	[0.8, 0.8]	[0.8, 0.8]	[0.8, 0.8]
229	Ureaplasma gallorale	07/05/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
230	Ureaplasma parvum	07/05/2022	spherical	0.5	0.5		No	10	0.5	0.5	0.5	0.5	0.06544984694978735	0.7853981633974483	0.06544984694978735	0.7853981633974483	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]	[0.5, 0.5]
231	Entomoplasma ellychniae	07/05/2022	spherical	0.2-0.3	0.2-0.3		No	10	0.2449489742783178	0.2449489742783178	0.25	0.25	0.007695298980971183	0.18849555921538758	0.008181230868723419	0.19634954084936207	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]
232	Entomoplasma freundtii	07/05/2022	spherical	0.3-1.2	0.3-1.2		No	10	0.6	0.6	0.75	0.75	0.11309733552923255	1.1309733552923256	0.22089323345553233	1.7671458676442586	[0.3, 1.2]	[0.3, 1.2]	[0.3, 1.2]	[0.3, 1.2]
233	Entomoplasma lucivorax	07/05/2022	spherical	0.2-0.3	0.2-0.3		No	10	0.2449489742783178	0.2449489742783178	0.25	0.25	0.007695298980971183	0.18849555921538758	0.008181230868723419	0.19634954084936207	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]
234	Entomoplasma luminosum	07/05/2022	spherical	0.2-0.3	0.2-0.3		No	10	0.2449489742783178	0.2449489742783178	0.25	0.25	0.007695298980971183	0.18849555921538758	0.008181230868723419	0.19634954084936207	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]
235	Entomoplasma melaleucae	07/05/2022	spherical	0.2-0.25	0.2-0.25		No	10	0.223606797749979	0.223606797749979	0.225	0.225	0.005854012275867273	0.15707963267948968	0.005964117303299373	0.1590431280879833	[0.2, 0.25]	[0.2, 0.25]	[0.2, 0.25]	[0.2, 0.25]
236	Entomoplasma somnilux	07/05/2022	spherical	0.2-0.3	0.2-0.3		No	10	0.2449489742783178	0.2449489742783178	0.25	0.25	0.007695298980971183	0.18849555921538758	0.008181230868723419	0.19634954084936207	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]	[0.2, 0.3]
237	Mesoplasma florum	07/05/2022	spherical	0.22-0.3	0.22-0.3		No	10	0.25690465157330256	0.25690465157330256	0.26	0.26	0.00887798742661306	0.2073451151369263	0.009202772079915702	0.21237166338267002	[0.22, 0.3]	[0.22, 0.3]	[0.22, 0.3]	[0.22, 0.3]
238	Mesoplasma chauliocola	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
239	Mesoplasma coleopterae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
240	Mesoplasma corruscae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
241	Mesoplasma entomophilum	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
242	Mesoplasma grammopterae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
243	Mesoplasma lactucae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
244	Mesoplasma photuris	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
245	Mesoplasma seiffertii	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
246	Mesoplasma syrphidae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
247	Mesoplasma tabanidae	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
248	Spiroplasma citri	07/05/2022	helical	2-4	0.1-0.2		No	10	2.82842712474619	0.14142135623730953	3.0	0.15000000000000002	0.04368834889189061	1.2566370614359172	0.05213080309550565	1.4137166941154071	[2.0, 4.0]	[0.1, 0.2]	[2.0, 4.0]	[0.1, 0.2]
249	Spiroplasma apis	07/05/2022	helical	3-10	0.1-0.15		No	10	5.477225575051663	0.12247448713915894	6.5	0.125	0.06404608742107597	2.1074444193122193	0.07925567404075812	2.552544031041707	[3.0, 10.0]	[0.1, 0.15]	[3.0, 10.0]	[0.1, 0.15]
250	Spiroplasma atrichopogonis	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
251	Spiroplasma cantharicola	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
252	Spiroplasma chinense	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
253	Spiroplasma clarkii	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
254	Spiroplasma corruscae	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
255	Spiroplasma diminutum	07/05/2022	helical	1-2	0.1-0.2		No	10	1.414213562373095	0.14142135623730953	1.5	0.15000000000000002	0.021473934201098777	0.6283185307179586	0.02562361508084176	0.7068583470577036	[1.0, 2.0]	[0.1, 0.2]	[1.0, 2.0]	[0.1, 0.2]
256	Spiroplasma floricola	07/05/2022	helical	2-5	0.15-0.2		No	10	3.162277660168379	0.17320508075688773	3.5	0.175	0.07314906247029508	1.7207211628636425	0.08278178454517791	1.9242255003237483	[2.0, 5.0]	[0.15, 0.2]	[2.0, 5.0]	[0.15, 0.2]
257	Spiroplasma gladiatoris	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
258	Spiroplasma helicoides	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
259	Spiroplasma insolitum	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
260	Spiroplasma ixodetis	07/05/2022	spherical	0.3-0.5	0.3-0.5		No	10	0.3872983346207417	0.3872983346207417	0.4	0.4	0.03041834006980209	0.471238898038469	0.03351032163829113	0.5026548245743669	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]	[0.3, 0.5]
261	Spiroplasma kunkelii	07/05/2022	helical	3-10	0.1-0.15		No	10	5.477225575051663	0.12247448713915894	6.5	0.125	0.06404608742107597	2.1074444193122193	0.07925567404075812	2.552544031041707	[3.0, 10.0]	[0.1, 0.15]	[3.0, 10.0]	[0.1, 0.15]
262	Spiroplasma lampyridicola	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
263	Spiroplasma leptinotarsae	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
264	Spiroplasma leucomae	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
265	Spiroplasma litorale	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
266	Spiroplasma melliferum	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
267	Spiroplasma mirum	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
268	Spiroplasma monobiae	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
269	Spiroplasma montanense	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
270	Spiroplasma penaei	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
271	Spiroplasma phoeniceum	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
272	Spiroplasma sabaudiense	07/05/2022	helical	3.1-3.8	0.1-0.16		No	10	3.4322004603461025	0.12649110640673522	3.45	0.13	0.042600458299974185	1.3638999367685751	0.0452174666618935	1.4090043051350223	[3.1, 3.8]	[0.1, 0.16]	[3.1, 3.8]	[0.1, 0.16]
273	Spiroplasma tabanidicola	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
274	Spiroplasma taiwanense	07/05/2022	helical	3.1-3.8	0.1-0.16		No	10	3.4322004603461025	0.12649110640673522	3.45	0.13	0.042600458299974185	1.3638999367685751	0.0452174666618935	1.4090043051350223	[3.1, 3.8]	[0.1, 0.16]	[3.1, 3.8]	[0.1, 0.16]
275	Spiroplasma turonicum	07/05/2022	helical	3-5	0.1-0.2		No	10	3.872983346207417	0.14142135623730953	4.0	0.15000000000000002	0.060096199649911135	1.7207211628636432	0.06980226177194823	1.884955592153876	[3.0, 5.0]	[0.1, 0.2]	[3.0, 5.0]	[0.1, 0.2]
276	Acholeplasma laidlawii	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
277	Acholeplasma axanthum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
278	Acholeplasma brassicae	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
279	Acholeplasma cavigenitalium	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
280	Acholeplasma entomophilum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
281	Acholeplasma equifetale	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
282	Acholeplasma florum	07/11/2022	oval	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
283	Acholeplasma granularum	07/11/2022	spherical	2-5	0.3		No	10	3.162277660168379	0.3	3.5	0.3	0.21645965250983526	2.98037647973883	0.2403318379996192	3.2986722862692828	[2.0, 5.0]	[0.3, 0.3]	[2.0, 5.0]	[0.3, 0.3]
