	kingdom	phylum	class	order	family	genus	species
G001274945	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Planococcaceae		
G001275035	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1			
G001275135	Bacteria	Bacteroidetes_1	Bacteroidia	Bacteroidales_1	Prevotellaceae_1	Prevotella	
G001275345	Bacteria	Actinobacteria	Actinomycetia	Micrococcales_1	Micrococcaceae	Kocuria	
G001275395	Bacteria	Cyanobacteria		Nostocales	Hapalosiphonaceae	Fischerella	Fischerella muscicola
G001275645	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Paenibacillus_1	
G001276545	Bacteria	Proteobacteria_1	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae
G001276605	Bacteria	Proteobacteria_1	Gammaproteobacteria	Thiotrichales_5	Thiotrichaceae_2	Achromatium	
G001276615	Bacteria	Proteobacteria_1	Gammaproteobacteria	Thiotrichales_5	Thiotrichaceae_2	Achromatium	
G001276625	Bacteria	Proteobacteria_1	Gammaproteobacteria	Thiotrichales_5	Thiotrichaceae_2	Achromatium	
G001276715	Bacteria	Cyanobacteria		Oscillatoriales_1	Oscillatoriaceae_2	Oscillatoria	
G001277345	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Paenibacillus_1	
G001277855	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Paenibacillus_1	Paenibacillus polymyxa
G001277995	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
G001278035	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_4	Sphingopyxis	
G001278055	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	
G001278075	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
G001278115	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium akiainvivens
G001278705	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1	
G001278755	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Planococcaceae		
G001278805	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1		
G001279585	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	
G001279695	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
G001279725	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
G001279985	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
G001280145	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Methylobacteriaceae	Methylorubrum	
G001280225	Bacteria	Proteobacteria_1	Gammaproteobacteria	Enterobacterales	Erwiniaceae_2	Buchnera	Buchnera aphidicola
G001280435	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas	
G001280505	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas	
G001280515	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
G001280545	Bacteria	Nitrospirae_2	Nitrospira_2	Nitrospirales_2	Nitrospiraceae_2	Leptospirillum	Leptospirillum ferriphilum
G001280565	Bacteria	Firmicutes_8	Clostridia_8	Eubacteriales_7	Clostridiales Family XVII. Incertae Sedis		
G001280845	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae		
G001280865	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
G001280875	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001281045	Bacteria	Tenericutes_2	Mollicutes_2	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	
G001281115	Bacteria	Actinobacteria	Actinomycetia	Micrococcales_1	Micrococcaceae		
G001281175	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Apilactobacillus	
G001281385	Bacteria	Proteobacteria_1	Gammaproteobacteria			Candidatus Thioglobus	
G001281405	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Bartonellaceae	Bartonella	
G001281465	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales	Burkholderiaceae	Cupriavidus	
G001281505	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella clevelandensis
G001281525	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Planococcaceae	Lysinibacillus	
G001281695	Bacteria	Bacteroidetes_1	Cytophagia	Cytophagales			
G001282625	Bacteria	Bacteroidetes_1	Bacteroidia	Bacteroidales_1	Dysgonomonadaceae		
G001282665	Bacteria	Firmicutes_2	Tissierellia	Tissierellales	Tissierellaceae		
G001282685	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001282725	Bacteria	Firmicutes_2	Clostridia_4	Eubacteriales_3			
G001282785	Archaea	Euryarchaeota_1	Halobacteria	Haloferacales	Halorubraceae	Halolamina	
G001282905	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus migulanus
G001282925	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus migulanus
G001282945	Bacteria	Proteobacteria_2	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
G001283065	Bacteria	Proteobacteria_2	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
G001283625	Bacteria	Proteobacteria_1	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae_1	Escherichia	Escherichia coli
G001286805	Bacteria	Firmicutes_2	Tissierellia	Tissierellales	Peptoniphilaceae	Kallipyga	
G001291445	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
G001292585	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1	Desulfobacteraceae	Desulfatibacillum	
G001292625	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	
G001292705	Bacteria	Proteobacteria_1	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae		
G001293125	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella clevelandensis
G001293165	Bacteria	Proteobacteria_1	Gammaproteobacteria			Candidatus Thioglobus	
G001293525	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales			
G001293545	Bacteria	Chloroflexi	Anaerolineae				
G001293565	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Ahrensiaceae	Ahrensia	
G001294205	Bacteria	Proteobacteria_1	Betaproteobacteria_3	Neisseriales	Chromobacteriaceae_2		
G001294445	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales	Comamonadaceae	Comamonas	
G001294455	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
G001294465	Bacteria	Proteobacteria_1	Gammaproteobacteria	Enterobacterales	Morganellaceae		
G001294525	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus migulanus
G001294535	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	
G001294685	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1	Idiomarinaceae	Idiomarina	Idiomarina abyssalis
G001294745	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1	Idiomarinaceae	Idiomarina	
G001295265	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium indologenes
G001295365	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Parageobacillus	
G001295775	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales			
G001295795	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_2	Novosphingobium	
G001295845	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
G001295865	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales			
G001295905	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales			
G001295935	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae		
G001296005	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodospirillales	Azospirillaceae		
G001296025	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	
G001296055	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_2	Novosphingobium	
G001296945	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Rhizobiaceae	Liberibacter	Candidatus Liberibacter asiaticus
G001297025	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum
G001297765	Bacteria	Proteobacteria_1	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae_1		
G001297905	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum
G001298135	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_2	Oceanobacillus	
G001298265	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Boseaceae	Bosea	
G001298445	Bacteria	Cyanobacteria		Nostocales	Nostocaceae_1	Nostoc	
G001298465	Bacteria	Proteobacteria_2	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
G001298505	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis
G001298575	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	
G001298675	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales	Comamonadaceae		
G001299455	Bacteria	Firmicutes_2	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	
G001299475	Bacteria	Firmicutes_2	Tissierellia	Tissierellales	Peptoniphilaceae		
G001302225	Bacteria						
G001302245	Bacteria	Bacteroidetes_1	Chitinophagia	Chitinophagales	Chitinophagaceae		
G001302425	Bacteria	Candidatus Aerophobetes					
G001302565	Bacteria	Actinobacteria	Actinomycetia	Micrococcales_1	Micrococcaceae	Glutamicibacter	
G001302585	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales_1	Pseudonocardiaceae_1		
G001302685	Bacteria	Chloroflexi					
G001302725	Bacteria	candidate division Zixibacteria					
G001302765	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001302805	Bacteria						
G001302825	Bacteria	Planctomycetes	Candidatus Brocadiae	Candidatus Brocadiales			
G001302835	Bacteria						
G001302865	Bacteria	Proteobacteria_1	Gammaproteobacteria	Legionellales	Coxiellaceae		
G001302985	Bacteria	Candidatus Nealsonbacteria					
G001303045	Bacteria	Proteobacteria_1	Gammaproteobacteria				
G001303065	Bacteria	Proteobacteria_1	Gammaproteobacteria				
G001303105	Bacteria	Chloroflexi	Anaerolineae				
G001303125	Bacteria	Candidatus Nealsonbacteria					
G001303185	Bacteria	Candidatus Uhrbacteria					
G001303225	Bacteria						
G001303465	Bacteria	Planctomycetes	Phycisphaerae				
G001303565	Bacteria	Chloroflexi					
G001303625	Bacteria	Chloroflexi					
G001303695	Bacteria	Planctomycetes	Phycisphaerae				
G001303705	Bacteria						
G001303745	Bacteria	Nitrospirae_1	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae		
G001303785	Bacteria	candidate division WOR-3					
G001303875	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
G001303955	Bacteria	Bacteroidetes_1					
G001304015	Bacteria	candidate division Zixibacteria					
G001304035	Bacteria	Calditrichaeota	Calditrichia	Calditrichales	Calditrichaceae		
G001304045	Bacteria	Bacteroidetes_1					
G001304075	Bacteria	Candidatus Sumerlaeota					
G001304105	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001304155	Bacteria	candidate division Zixibacteria					
G001304185	Bacteria						
G001304255	Bacteria	candidate division WOR-3					
G001304275	Bacteria	Planctomycetes	Phycisphaerae				
G001304315	Bacteria	candidate division Zixibacteria					
G001304335	Bacteria						
G001304345	Bacteria	Chloroflexi					
G001304365	Bacteria						
G001304495	Bacteria						
G001304505	Bacteria	Bacteroidetes_1					
G001304615	Archaea	Euryarchaeota_1	Methanomicrobia	Methanosarcinales_1	Methanosarcinaceae	Methanosarcina	
G001305055	Bacteria	Firmicutes_5	Erysipelotrichia_1	Erysipelotrichales_1	Erysipelotrichaceae_1		
G001305115	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Oscillospiraceae_1		
G001305135	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Oscillospiraceae_1	Butyricicoccus	
G001305295	Bacteria	Proteobacteria_1	Gammaproteobacteria	Oceanospirillales_1	Oceanospirillaceae_1	Neptunomonas	Neptunomonas antarctica
G001305515	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1			
G001305575	Bacteria	Proteobacteria_1	Gammaproteobacteria	Thiotrichales_3	Thiotrichaceae_1	Beggiatoa	
G001305595	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	
G001305615	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	
G001305655	Archaea	Euryarchaeota_1	Halobacteria	Halobacteriales_2	Halobacteriaceae_1		
G001305965	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
G001306055	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	Bellilinea caldifistulae
G001306095	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	Leptolinea tardivitalis
G001306115	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	
G001306135	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	
G001306145	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	
G001306415	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
G001306455	Bacteria	Bacteroidetes_1	Cytophagia	Cytophagales	Cytophagaceae_1		
G001306895	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1	Pseudoalteromonadaceae	Pseudoalteromonas	
G001306995	Bacteria	Proteobacteria_1	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	
G001307035	Bacteria	Actinobacteria	Actinomycetia	Micrococcales_1	Micrococcaceae	Arthrobacter	
G001307195	Bacteria	Proteobacteria_1	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	
G001307545	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
G001307765	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
G001307855	Bacteria	Proteobacteria_1	Betaproteobacteria_5	Rhodocyclales_2			
G001308005	Bacteria	Proteobacteria_1	Betaproteobacteria_3	Neisseriales	Neisseriaceae	Neisseria	
G001308105	Bacteria	Bacteroidetes_1	Cytophagia	Cytophagales			
G001308145	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Weissella	
G001308895	Bacteria	Proteobacteria_1	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrooxidans
G001310225	Bacteria	Bacteroidetes_1	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter	
G001310255	Bacteria	Proteobacteria_1	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
G001310275	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae_1	Nocardia	
G001310395	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_2		
G001310455	Bacteria	Proteobacteria_1	Gammaproteobacteria	Vibrionales	Vibrionaceae		
G001310595	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_3	Alkalihalobacillus	
G001310615	Bacteria	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_5		
G001310795	Bacteria	Proteobacteria_1	Betaproteobacteria_1	Burkholderiales	Comamonadaceae		
G001310815	Bacteria	Proteobacteria_1	Alphaproteobacteria	Hyphomicrobiales_1	Stappiaceae	Pseudovibrio	
G001310955	Bacteria	Bacteroidetes_1	Bacteroidia	Bacteroidales_3			
G001311035	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001311075	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus similis
G001311175	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus pantheris
G001311195	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	
G001311215	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus florum
G001311255	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus nasuensis
G001311355	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parafarraginis
G001311375	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
G001311565	Bacteria	Proteobacteria_5	Deltaproteobacteria_2	Desulfovibrionales			
G001311645	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus
G001311725	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acetotolerans
G001311785	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	
G001311825	Bacteria	Proteobacteria_5	Deltaproteobacteria_2	Desulfovibrionales	Desulfovibrionaceae		
G001311845	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1	Desulfobacteraceae	Desulfosarcina	
G001311885	Bacteria	Firmicutes_4	Clostridia_3	Eubacteriales_9	Syntrophomonadaceae	Syntrophomonas	
G001311905	Bacteria	Firmicutes_3	Bacilli_2	Bacillales_2			
G001311925	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae	Cellulosilyticum	
G001311945	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae_1	Ferrimicrobium	
G001312005	Bacteria	Proteobacteria_1	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	
G001312345	Bacteria	Proteobacteria_1	Gammaproteobacteria	Methylococcales			
G001312505	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae	Mediterraneibacter	
G001312805	Bacteria	Proteobacteria_4	Deltaproteobacteria_4	Myxococcales	Polyangiaceae		
G001312845	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Secundilactobacillus	
G001312865	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus thailandensis
G001312925	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae_1	Rhodococcus	
G001313065	Bacteria	Proteobacteria_1	Betaproteobacteria_3	Neisseriales	Chromobacteriaceae_2		
G001313185	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus odoratitofui
G001313205	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus kimchicus
G001313225	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Secundilactobacillus	
G001314225	Bacteria	Actinobacteria	Actinomycetia	Micrococcales_1	Microbacteriaceae	Microbacterium	
G001314305	Bacteria	Proteobacteria_1	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
G001314325	Bacteria	Proteobacteria_1	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_4	Sphingopyxis	
G001314545	Bacteria	Balneolaeota	Balneolia	Balneolales			
G001314555	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1	Idiomarinaceae		Idiomarinaceae bacterium HL-53
G001314745	Bacteria	Proteobacteria_1	Gammaproteobacteria	Oceanospirillales_1	Halomonadaceae	Halomonas	Halomonas sp. HL-93
G001314815	Bacteria	Bacteroidetes_1	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus marincola
G001314865	Bacteria	Cyanobacteria					
G001314905	Bacteria	Cyanobacteria		Oscillatoriales_3	Coleofasciculaceae	Geitlerinema	
G001314945	Bacteria	Firmicutes_1	Bacilli_1	Lactobacillales	Lactobacillaceae	Apilactobacillus	
G001314975	Bacteria	Bacteroidetes_1	Bacteroidia	Bacteroidales_1	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
G001314995	Bacteria	Bacteroidetes_1	Bacteroidia	Bacteroidales_1	Bacteroidaceae	Bacteroides	
G001315015	Bacteria	Proteobacteria_1	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	
G001315205	Bacteria	Proteobacteria_1	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. JCM 18905
G001315825	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	
G001315945	Archaea	Euryarchaeota_1	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae_2		
G001315965	Archaea	Euryarchaeota_1	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae_1	Methanoculleus	
G001315985	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta distributa
G001316005	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta distributa
G001316025	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	
G001316045	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfuracidifex	
G001316065	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales_3	Desulfurococcaceae_2	Aeropyrum	Aeropyrum camini
G001316085	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfuracidifex	
G001316125	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta distributa
