taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom
286804	1.2111151885762146	0.4	0.13543806234413655	1.521932231632821	rods	Segniliparus rugosus	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
300020	1.095445115010332	0.316227766016838	0.07775723458835204	1.0882796185405306	rods	Microbacterium maritypicum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
300179	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Isoptericola hypogeus	Isoptericola	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
301388	2.0	0.458257569495584	0.30467320288579147	2.8793172275584813	rods	Cellulomonas bogoriensis	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
317018	0.6324555320336759	0.6324555320336759	0.13246117687728132	1.2566370614359177	coccus	Nesterenkonia jeotgali	Nesterenkonia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
317019	1.9364916731037085	0.8944271909999159	1.029405209964331	5.441398092702653	rods	Nocardioides dubius	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
318434	6.0	2.0	16.755160819145562	37.69911184307753	rods	Terrabacter terrae	Terrabacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
322596	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753	coccus	Dermacoccus abyssi	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
322601	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753	coccus	Dermacoccus barathri	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
322602	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753	coccus	Dermacoccus profundi	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
327095	0.848528137423857	0.2958039891549808	0.05153672452726303	0.7885334978735079	rods	Demequina aestuarii	Demequina	Demequinaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
331526	1.224744871391589	0.4898979485566356	0.2000777735052508	1.8849555921538756	rods	Kribbia dieselivorans	Kribbia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
